id,fecha,bloque,nombre,categoria,petroleo_mmb,gas_mmmpc
318,2016-01-01,AR-0433,AR-0433 - Campo Malva,1P,0.218776,0.537286
319,2016-01-01,AR-0434,AR-0434 - Campo Mareografo,1P,2.035354,10.585735
320,2016-01-01,AR-0435,AR-0435 - Campo Miguel Hidalgo,1P,0.075148,0.627977
321,2016-01-01,AR-0437,AR-0437 - Campo Moloacan,1P,0.69406,0.315547
322,2016-01-01,AR-0438,AR-0438 - Campo Mundo Nuevo,1P,1.272652,3.716484
323,2016-01-01,AR-0439,AR-0439-M - Campo Murex,1P,3.226621,16.781429
324,2016-01-01,AR-0442,AR-0442 - Campo Paso de Oro,1P,0.0084,0.013349
325,2016-01-01,AR-0443,AR-0443 - Campo Pena Blanca,1P,0.655386,4.288008
326,2016-01-01,AR-0449,AR-0449-2M - Campo Presidente Aleman,1P,70.663887,79.026191
327,2016-01-01,AR-0450,AR-0450-M - Campo Presidente Aleman PR,1P,0.247628,0.128797
328,2016-01-01,AR-0451,AR-0451-2M - Campo Remolino,1P,32.0686,36.040695
329,2016-01-01,AR-0452,AR-0452 - Campo Remolino PR,1P,0.225244,0.13601
330,2016-01-01,AR-0453,AR-0453 - Campo Riachuelo,1P,0.2341,0.282736
331,2016-01-01,AR-0455,AR-0455 - Campo Ricos,1P,0.973172,4.605489
332,2016-01-01,AR-0457,AR-0457 - Campo San Bernardo,1P,1.190681,5.654692
333,2016-01-01,AR-0460,AR-0460-M - Campo Santiago,1P,0.05046,0.023978
334,2016-01-01,AR-0461,AR-0461 - Campo Secadero,1P,0.041845,0.035986
335,2016-01-01,AR-0462,AR-0462 - Campo Tajon,1P,0.922292,0.401145
336,2016-01-01,AR-0463,AR-0463 - Campo Tecolutla,1P,0.047191,0.066657
337,2016-01-01,AR-0465,AR-0465 - Campo Topen,1P,0.562737,1.14669
338,2016-01-01,AR-0467,AR-0467 - Campo Vernet,1P,0.357715,0.287585
339,2016-01-01,AR-0468,AR-0468 - Campo Acahual,1P,0.124034,0.64509
340,2016-01-01,AR-0469,AR-0469 - Campo Viche,1P,0.283447,1.181908
341,2016-01-01,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,1P,0.075355,0.213816
342,2016-01-01,AR-0471,AR-0471-2M - Campo La Central,1P,0.336617,1.948835
343,2016-01-01,AR-0473,AR-0473-M - Campo China,1P,0.083217,0.432768
344,2016-01-01,AR-0474,AR-0474 - Campo Jabalina,1P,0.002906,0.012924
345,2016-01-01,AR-0475,AR-0475 - Campo Rio Bravo,1P,0.000375,0.001782
346,2016-01-01,AR-0476,AR-0476-M - Campo Atajo,1P,0.0,0.0
347,2016-01-01,AR-0477,AR-0477-M - Campo Alondra,1P,1.569999,8.165456
348,2016-01-01,AR-0478,AR-0478 - Campo Pipila,1P,0.002011,0.046076
349,2016-01-01,AR-0479,AR-0479-M - Campo Calabaza,1P,2.319608,12.064118
350,2016-01-01,AR-0480,AR-0480 - Campo Carlos,1P,0.245812,1.150482
351,2016-01-01,AR-0481,AR-0481 - Campo Primavera,1P,0.026463,0.125564
352,2016-01-01,AR-0482,AR-0482 - Campo Picadillo,1P,0.464826,2.199371
353,2016-01-01,AR-0483,AR-0483 - Campo Chalupa,1P,0.10696,0.505061
354,2016-01-01,AR-0484,AR-0484-M - Campo Lobo,1P,0.005027,0.02486
355,2016-01-01,AR-0485,AR-0485 - Campo Pame,1P,0.218179,1.036381
356,2016-01-01,AR-0486,AR-0486 - Campo Patriota,1P,0.022513,0.106659
357,2016-01-01,AR-0488,AR-0488 - Campo Ecatl,1P,0.157587,0.745465
358,2016-01-01,AR-0490,AR-0490 - Campo Granaditas,1P,0.292684,1.38867
359,2016-01-01,AR-0491,AR-0491 - Campo Fosil,1P,0.001281,0.005975
360,2016-01-01,AR-0492,AR-0492 - Campo Casta,1P,0.029184,0.138628
361,2016-01-01,AR-0493,AR-0493 - Campo Ita,1P,0.001395,0.007255
362,2016-01-01,AR-0494,AR-0494 - Campo Fiton,1P,0.121092,0.62979
363,2016-01-01,AR-0495,AR-0495 - Campo Yac,1P,0.0,0.0
364,2016-01-01,AR-0496,AR-0496 - Campo Rusco,1P,0.716295,3.175243
365,2016-01-01,AR-0499,AR-0499 - Campo Organdi,1P,0.000594,0.002709
366,2016-01-01,AR-0501,AR-0501 - Campo Bragado,1P,0.013462,0.091682
367,2016-01-01,AR-0502,AR-0502-M - Campo Pital y Mozutla,1P,0.034672,0.014685
368,2016-01-01,AR-0503,AR-0503-2M - Campo Pitahaya,1P,0.0,0.0
369,2016-01-01,AR-0504,AR-0504-M - Campo Bonanza,1P,0.003436,0.022593
370,2016-01-01,AR-0505,AR-0505-M - Campo Caravana,1P,0.01665,0.086597
371,2016-01-01,AR-0506,AR-0506-M - Campo Rosal,1P,0.014814,0.094642
372,2016-01-01,AR-0507,AR-0507-2M - Campo Explorador,1P,0.001141,0.005934
373,2016-01-01,AR-0508,AR-0508-M - Campo Azor,1P,0.024512,0.124162
374,2016-01-01,AR-0509,AR-0509-M - Campo Oveja,1P,0.092114,0.437194
375,2016-01-01,AR-0510,AR-0510-M - Campo Reno,1P,0.094804,0.450333
376,2016-01-01,AR-0511,AR-0511-M - Campo Huatempo,1P,0.000544,0.003448
377,2016-01-01,AR-0512,AR-0512-M - Campo Azucar,1P,0.000494,0.002349
378,2016-01-01,AR-0513,AR-0513-2M - Campo Paleoarcos,1P,0.005804,0.042251
379,2016-01-01,AR-0514,AR-0514-M - Campo Gigante,1P,0.012169,0.057805
380,2016-01-01,AR-0515,AR-0515-M - Campo Valioso,1P,0.000407,0.002116
381,2016-01-01,AR-0516,AR-0516-M - Campo Vigilante,1P,0.00385,0.060685
382,2016-01-01,AR-0517,AR-0517-M - Campo Antiguo,1P,0.077169,0.792482
383,2016-01-01,AR-0518,AR-0518-M - Campo Grande,1P,0.115676,0.601625
384,2016-01-01,AR-0519,AR-0519-M - Campo Filadelfia,1P,0.053237,0.27688
385,2016-01-01,AR-0520,AR-0520-M - Campo Socavon,1P,0.00034,0.001768
386,2016-01-01,AR-0521,AR-0521-M - Campo Axon,1P,0.180298,0.937718
387,2016-01-01,CNH-R01-L02-A1/2015,CNH-R01-L02-A1/2015,1P,62.089333,32.865791
388,2016-01-01,CNH-R01-L02-A2/2015,CNH-R01-L02-A2/2015,1P,21.246828,9.199989
389,2016-01-01,CNH-R01-L02-A4/2015,CNH-R01-L02-A4/2015,1P,41.692056,48.524886
390,2016-01-01,CNH-R01-L02-A4/2015,CNH-R01-L02-A4/2015,2P,86.378505,91.92633
391,2016-01-01,CNH-R01-L02-A2/2015,CNH-R01-L02-A2/2015,2P,66.425392,28.55496
392,2016-01-01,CNH-R01-L02-A1/2015,CNH-R01-L02-A1/2015,2P,120.179089,69.323974
393,2016-01-01,AR-0521,AR-0521-M - Campo Axon,2P,0.180298,0.937718
394,2016-01-01,AR-0520,AR-0520-M - Campo Socavon,2P,0.00034,0.001768
395,2016-01-01,AR-0519,AR-0519-M - Campo Filadelfia,2P,0.053237,0.27688
396,2016-01-01,AR-0518,AR-0518-M - Campo Grande,2P,0.115676,0.601625
397,2016-01-01,AR-0517,AR-0517-M - Campo Antiguo,2P,0.077169,0.792482
398,2016-01-01,AR-0516,AR-0516-M - Campo Vigilante,2P,0.00385,0.060685
399,2016-01-01,AR-0515,AR-0515-M - Campo Valioso,2P,0.403746,2.099856
400,2016-01-01,AR-0514,AR-0514-M - Campo Gigante,2P,0.012169,0.057805
401,2016-01-01,AR-0513,AR-0513-2M - Campo Paleoarcos,2P,0.005804,0.042251
402,2016-01-01,AR-0512,AR-0512-M - Campo Azucar,2P,0.000494,0.002349
403,2016-01-01,AR-0511,AR-0511-M - Campo Huatempo,2P,0.000544,0.003448
404,2016-01-01,AR-0510,AR-0510-M - Campo Reno,2P,0.552659,2.625214
405,2016-01-01,AR-0509,AR-0509-M - Campo Oveja,2P,0.092114,0.437194
406,2016-01-01,AR-0508,AR-0508-M - Campo Azor,2P,0.024512,0.124162
407,2016-01-01,AR-0507,AR-0507-2M - Campo Explorador,2P,0.140269,0.72953
408,2016-01-01,AR-0506,AR-0506-M - Campo Rosal,2P,0.038765,0.247659
409,2016-01-01,AR-0505,AR-0505-M - Campo Caravana,2P,0.01665,0.086597
410,2016-01-01,AR-0504,AR-0504-M - Campo Bonanza,2P,0.002741,0.018021
411,2016-01-01,AR-0503,AR-0503-2M - Campo Pitahaya,2P,0.0,0.0
412,2016-01-01,AR-0502,AR-0502-M - Campo Pital y Mozutla,2P,0.034672,0.014685
413,2016-01-01,AR-0501,AR-0501 - Campo Bragado,2P,0.013462,0.091682
414,2016-01-01,AR-0499,AR-0499 - Campo Organdi,2P,0.000594,0.002709
415,2016-01-01,AR-0496,AR-0496 - Campo Rusco,2P,0.716295,3.175243
416,2016-01-01,AR-0495,AR-0495 - Campo Yac,2P,0.0,0.0
417,2016-01-01,AR-0494,AR-0494 - Campo Fiton,2P,0.121092,0.62979
418,2016-01-01,AR-0493,AR-0493 - Campo Ita,2P,0.001395,0.007255
419,2016-01-01,AR-0492,AR-0492 - Campo Casta,2P,0.282381,1.341351
420,2016-01-01,AR-0491,AR-0491 - Campo Fosil,2P,0.001281,0.005975
421,2016-01-01,AR-0490,AR-0490 - Campo Granaditas,2P,0.725376,3.441621
422,2016-01-01,AR-0488,AR-0488 - Campo Ecatl,2P,0.157587,0.745465
423,2016-01-01,AR-0486,AR-0486 - Campo Patriota,2P,0.022513,0.106659
424,2016-01-01,AR-0485,AR-0485 - Campo Pame,2P,0.218179,1.036381
425,2016-01-01,AR-0484,AR-0484-M - Campo Lobo,2P,0.005027,0.02486
426,2016-01-01,AR-0483,AR-0483 - Campo Chalupa,2P,0.39016,1.842319
427,2016-01-01,AR-0482,AR-0482 - Campo Picadillo,2P,0.803812,3.80332
428,2016-01-01,AR-0481,AR-0481 - Campo Primavera,2P,0.444558,2.110243
429,2016-01-01,AR-0480,AR-0480 - Campo Carlos,2P,1.141733,5.343692
430,2016-01-01,AR-0479,AR-0479-M - Campo Calabaza,2P,2.589023,13.465328
431,2016-01-01,AR-0478,AR-0478 - Campo Pipila,2P,0.002011,0.046076
432,2016-01-01,AR-0477,AR-0477-M - Campo Alondra,2P,1.569999,8.165456
433,2016-01-01,AR-0476,AR-0476-M - Campo Atajo,2P,0.0,0.0
434,2016-01-01,AR-0475,AR-0475 - Campo Rio Bravo,2P,0.000375,0.001782
435,2016-01-01,AR-0474,AR-0474 - Campo Jabalina,2P,0.002906,0.012924
436,2016-01-01,AR-0473,AR-0473-M - Campo China,2P,0.083217,0.432768
437,2016-01-01,AR-0471,AR-0471-2M - Campo La Central,2P,0.336617,1.948835
438,2016-01-01,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,2P,0.075355,0.213816
439,2016-01-01,AR-0469,AR-0469 - Campo Viche,2P,0.283447,1.181908
440,2016-01-01,AR-0468,AR-0468 - Campo Acahual,2P,0.124034,0.64509
441,2016-01-01,AR-0467,AR-0467 - Campo Vernet,2P,0.727003,0.766076
442,2016-01-01,AR-0465,AR-0465 - Campo Topen,2P,0.562737,1.14669
443,2016-01-01,AR-0463,AR-0463 - Campo Tecolutla,2P,0.047191,0.066657
444,2016-01-01,AR-0462,AR-0462 - Campo Tajon,2P,3.447855,1.425475
445,2016-01-01,AR-0461,AR-0461 - Campo Secadero,2P,0.041845,0.035986
446,2016-01-01,AR-0460,AR-0460-M - Campo Santiago,2P,0.05046,0.023978
447,2016-01-01,AR-0457,AR-0457 - Campo San Bernardo,2P,1.620412,7.69513
448,2016-01-01,AR-0455,AR-0455 - Campo Ricos,2P,1.282974,6.071613
449,2016-01-01,AR-0453,AR-0453 - Campo Riachuelo,2P,0.2341,0.282736
450,2016-01-01,AR-0452,AR-0452 - Campo Remolino PR,2P,0.225244,0.13601
451,2016-01-01,AR-0451,AR-0451-2M - Campo Remolino,2P,105.795123,163.737286
452,2016-01-01,AR-0450,AR-0450-M - Campo Presidente Aleman PR,2P,1.87631,1.614792
453,2016-01-01,AR-0449,AR-0449-2M - Campo Presidente Aleman,2P,294.682737,467.306131
454,2016-01-01,AR-0443,AR-0443 - Campo Pena Blanca,2P,0.837693,5.480795
455,2016-01-01,AR-0442,AR-0442 - Campo Paso de Oro,2P,0.0084,0.013349
456,2016-01-01,AR-0439,AR-0439-M - Campo Murex,2P,5.159685,26.835158
457,2016-01-01,AR-0438,AR-0438 - Campo Mundo Nuevo,2P,1.272652,3.716484
458,2016-01-01,AR-0437,AR-0437 - Campo Moloacan,2P,0.69406,0.315547
459,2016-01-01,AR-0435,AR-0435 - Campo Miguel Hidalgo,2P,0.075148,0.627977
460,2016-01-01,AR-0434,AR-0434 - Campo Mareografo,2P,2.251362,11.709178
461,2016-01-01,AR-0433,AR-0433 - Campo Malva,2P,0.218776,0.537286
462,2016-01-01,AR-0432,AR-0432 - Campo La Laja,2P,0.000107,4.3e-05
463,2016-01-01,AR-0428,AR-0428-2M - Campo Iris,2P,0.945069,2.926658
464,2016-01-01,AR-0426,AR-0426-3M - Campo Humapa,2P,123.252942,200.618228
465,2016-01-01,AR-0424,AR-0424 - Campo Hallazgo,2P,0.551104,1.626098
466,2016-01-01,AR-0423,AR-0423 - Campo Gutierrez Zamora,2P,0.030747,0.010847
467,2016-01-01,AR-0421,AR-0421 - Campo Gran Morelos,2P,0.000284,6.8e-05
468,2016-01-01,AR-0420,AR-0420-3M - Campo Furbero,2P,254.449546,394.313788
469,2016-01-01,AR-0419,AR-0419 - Campo Fortuna Nacional,2P,0.002636,0.010519
470,2016-01-01,AR-0418,AR-0418 - Campo Duna,2P,2.738089,15.018674
471,2016-01-01,AR-0417,AR-0417 - Campo Cuichapa-Poniente,2P,1.386662,2.398381
472,2016-01-01,AR-0416,AR-0416-2M - Campo Coyol,2P,138.04454,232.644242
473,2016-01-01,AR-0415,AR-0415 - Campo Corindon,2P,5.26191,27.904671
474,2016-01-01,AR-0413,AR-0413 - Campo Catedral,2P,0.272043,0.973305
475,2016-01-01,AR-0412,AR-0412 - Campo Carretas,2P,1.900476,8.985008
476,2016-01-01,AR-0410,AR-0410 - Campo Calicanto,2P,0.133683,0.263267
477,2016-01-01,AR-0409,AR-0409 - Campo Calibrador,2P,0.898343,4.672218
478,2016-01-01,AR-0408,AR-0408 - Campo Cafeto,2P,0.225022,0.322907
479,2016-01-01,AR-0407,AR-0407 - Campo Benavides,2P,1.345267,7.74404
480,2016-01-01,AR-0406,AR-0406 - Campo Barcodon,2P,0.227139,0.047002
481,2016-01-01,AR-0404,AR-0404-3M - Campo Ayapa,2P,0.441391,0.375571
482,2016-01-01,AR-0266,AR-0266-M - Campo Pastoria,2P,51.681394,87.9258
483,2016-01-01,AR-0106,A-0106-3M - Campo Coyotes,2P,89.600812,132.257083
484,2016-01-01,AR-0014,AR-0014-M - Campo Amatitlan,2P,22.231312,37.934069
485,2016-01-01,AR-0005,AR-0005-3M - Campo Agua Nacida,2P,57.260203,98.374251
486,2016-01-01,AE-0093,AE-0093 - Cinturon Subsalino - 11,2P,0.0,0.0
487,2016-01-01,AE-0092,AE-0092 - Cinturon Subsalino - 10,2P,0.0,0.0
488,2016-01-01,AE-0051,AE-0051-6M - Mezcalapa - 01,2P,10.963838,3.455977
489,2016-01-01,AE-0027,AE-0027-2M - Xulum-Ayin - 02,2P,26.690476,4.224282
490,2016-01-01,AE-0024,AE-0024-4M - Okom - 07,2P,44.170235,29.000007
491,2016-01-01,AE-0021,AE-0021-3M - Okom - 04,2P,35.141473,54.399174
492,2016-01-01,AE-0020,AE-0020-4M - Okom - 03,2P,135.609493,79.05766
493,2016-01-01,AE-0008,AE-0008-6M - Amoca-Yaxche - 06,2P,13.710148,7.998431
494,2016-01-01,AE-0006,AE-0006-11M - Amoca-Yaxche - 04,2P,78.540976,39.27562
495,2016-01-01,AE-0004,AE-0004-6M - Amoca-Yaxche - 02,2P,51.146967,13.111994
496,2016-01-01,A-0401,A-0401-2M - Pirineo,2P,7.199027,42.813018
497,2016-01-01,A-0400,A-0400-M - Olmos,2P,0.450668,2.286448
498,2016-01-01,A-0399,A-0399-2M - Monclova,2P,1.382798,7.951513
499,2016-01-01,A-0398,AE-0398-M - Mision,2P,58.833831,276.023052
500,2016-01-01,A-0396,A-0396 - Santuario,2P,127.94292,59.966192
501,2016-01-01,A-0395,AE-0395-3M - Magallanes-Tucan-Pajonal,2P,31.735154,41.716655
502,2016-01-01,A-0394,AE-0394-3M - Tierra Blanca,2P,21.924367,35.628415
503,2016-01-01,A-0393,A-0393-2M - San Andres,2P,119.428845,206.422453
504,2016-01-01,A-0392,AE-0392-2M - Panuco,2P,12.395489,2.547265
505,2016-01-01,A-0391,AE-0391-M - Ebano,2P,39.633741,3.750581
506,2016-01-01,A-0390,AE-0390-2M - Arenque,2P,56.004084,88.777108
507,2016-01-01,A-0389,AE-0389-2M - Altamira,2P,7.545619,0.435606
508,2016-01-01,A-0388,AE-0388-2M - Miquetla,2P,154.090087,284.636452
509,2016-01-01,A-0387,AE-0387-6M - Humapa,2P,207.153261,342.882184
510,2016-01-01,A-0386,AE-0386-6M - Miahuapan,2P,45.397787,80.437159
511,2016-01-01,A-0385,AE-0385-6M - Soledad,2P,129.639884,215.899333
512,2016-01-01,A-0384,A-0384-2M - Carrizo,2P,5.598676,3.343316
513,2016-01-01,A-0383,A-0383-2M - Cuervito,2P,74.471861,308.146545
514,2016-01-01,A-0382,AE-0382-6M - Amatitlan,2P,144.24944,245.395877
515,2016-01-01,A-0381,AE-0381-6M - Pitepec,2P,192.204681,331.607794
516,2016-01-01,A-0379,A-0379-M - Campo Zapotalillo,2P,0.1618,0.154834
517,2016-01-01,A-0376,A-0376-2M - Campo Zacamixtle,2P,0.021316,0.009314
518,2016-01-01,A-0375,A-0375-4M - Campo Zaap,2P,911.340771,478.206054
519,2016-01-01,A-0374,A-0374-3M - Campo Yum,2P,7.004981,12.573219
520,2016-01-01,A-0373,A-0373-4M - Campo Yaxche,2P,91.285992,51.67687
521,2016-01-01,A-0372,A-0372-3M - Campo Yagual,2P,20.908148,27.708716
522,2016-01-01,A-0371,A-0371-4M - Campo Xux,2P,237.037689,615.82055
523,2016-01-01,A-0370,A-0370-2M - Campo Xocotla,2P,0.019753,0.006427
524,2016-01-01,A-0369,A-0369-4M - Campo Xanab,2P,331.131464,205.853553
525,2016-01-01,A-0367,A-0367-2M - Campo Vistoso,2P,0.16175,0.941856
526,2016-01-01,A-0366,A-0366-3M - Campo Viboritas,2P,0.410152,3.702268
527,2016-01-01,A-0365,A-0365-3M - Campo Velero,2P,4.332572,30.4504
528,2016-01-01,A-0361,A-0361-2M - Campo Utsil,2P,47.976054,5.465336
529,2016-01-01,A-0359,A-0359-M - Campo Usumacinta,2P,1.769273,9.201863
530,2016-01-01,A-0358,A-0358-3M - Campo Uech,2P,15.115548,21.559076
531,2016-01-01,A-0356,A-0356-3M - Campo Tupilco,2P,21.517021,12.367787
532,2016-01-01,A-0354,A-0354-3M - Campo Tumut,2P,4.340485,4.458799
533,2016-01-01,A-0352,A-0352-4M - Campo Tsimin,2P,303.10407,911.638362
534,2016-01-01,A-0349,A-0349-2M - Campo Tres Hermanos,2P,3.187334,15.815356
535,2016-01-01,A-0347,A-0347-3M - Campo Toteco Cerro Azul,2P,3.4615,1.880577
536,2016-01-01,A-0346,A-0346-3M - Campo Torrecillas,2P,1.418257,11.591504
537,2016-01-01,A-0345,A-0345-3M - Campo Topo,2P,7.652631,35.158607
538,2016-01-01,A-0342,A-0342-4M - Campo Tokal,2P,7.987733,5.71928
539,2016-01-01,A-0340,A-0340-3M - Campo Tizon,2P,59.755179,144.117644
540,2016-01-01,A-0339,AE-0339-3M - Campo Tiumut,2P,1.60744,2.371026
541,2016-01-01,A-0338,A-0338-5M - Campo Tintal,2P,14.040121,3.489923
542,2016-01-01,A-0336,A-0336-2M - Campo Tihuatlan,2P,0.035307,0.007774
543,2016-01-01,A-0335,A-0335-3M - Campo Tigrillo,2P,0.621075,3.428932
544,2016-01-01,A-0333,A-0333 - Campo Terregal,2P,0.077628,0.443524
545,2016-01-01,A-0332,A-0332-5M - Campo Terra,2P,83.764389,148.448689
546,2016-01-01,A-0331,A-0331-2M - Campo Tepetitan,2P,2.210415,11.496216
547,2016-01-01,A-0330,A-0330-3M - Campo Tepetate Norte Chinampa,2P,1.578851,0.956278
548,2016-01-01,A-0329,A-0329-4M - Campo Teotleco,2P,29.451458,69.639351
549,2016-01-01,A-0327,A-0327-2M - Campo Tekel,2P,136.142088,14.78945
550,2016-01-01,A-0324,A-0324-3M - Campo Taratunich,2P,37.119787,56.902991
551,2016-01-01,A-0323,A-0323-3M - Campo Tamaulipas Constituciones,2P,92.10446,54.858876
552,2016-01-01,A-0322,A-0322-3M - Campo Takin,2P,12.183936,1.88315
553,2016-01-01,A-0321,A-0321-M - Campo Tajin,2P,265.042505,476.978679
554,2016-01-01,A-0320,A-0320-3M - Campo Sur de Amatlan,2P,0.138604,0.049907
555,2016-01-01,A-0319,A-0319-3M - Campo Sur Chinampa Norte de Amatlan,2P,4.299735,2.372142
556,2016-01-01,A-0317,A-0317-3M - Campo Sunuapa,2P,18.144996,71.689187
557,2016-01-01,A-0316,A-0316-3M - Campo Sultan,2P,0.981273,8.483194
558,2016-01-01,A-0315,A-0315-2M - Campo Solis Tierra Amarilla,2P,0.104569,0.054679
559,2016-01-01,A-0313,A-0313-2M - Campo Soledad,2P,26.447934,45.859327
560,2016-01-01,A-0312,A-0312-3M - Campo Sitio Grande,2P,1.390239,6.490113
561,2016-01-01,A-0311,A-0311-2M - Campo Sitio,2P,3.100257,5.375679
562,2016-01-01,A-0310,A-0310-3M - Campo Sini,2P,17.989249,28.300652
563,2016-01-01,A-0309,A-0309-3M - Campo Sinan,2P,31.677922,70.850682
564,2016-01-01,A-0308,A-0308-4M - Campo Sihil,2P,120.659031,57.294847
565,2016-01-01,A-0306,A-0306-2M - Campo Shishito,2P,9.296368,3.859756
566,2016-01-01,A-0305,A-0305-3M - Campo Sen,2P,43.454087,76.599337
567,2016-01-01,A-0303,A-0303-3M - Campo Santa Rosalia,2P,2.912827,18.109069
568,2016-01-01,A-0302,A-0302-3M - Campo Santa Anita,2P,1.949335,9.166335
569,2016-01-01,A-0301,A-0301-3M - Campo Santa Agueda,2P,2.958605,1.599059
570,2016-01-01,A-0300,A-0300-2M - Campo San Ramon,2P,17.98056,13.947025
571,2016-01-01,A-0299,A-0299-3M - Campo San Pablo,2P,0.14788,0.769113
572,2016-01-01,A-0298,A-0298-3M - Campo San Diego Chiconcillo,2P,0.078959,0.147974
573,2016-01-01,A-0296,A-0296-3M - Campo Samaria,2P,247.438094,212.127955
574,2016-01-01,A-0294,A-0294-2M - Campo Rosenblu,2P,0.0,0.0
575,2016-01-01,A-0293,A-0293-2M - Campo Romarik,2P,0.0,0.0
576,2016-01-01,A-0292,A-0292-3M - Campo Rodador,2P,11.46558,9.231316
577,2016-01-01,A-0291,A-0291-2M - Campo Rio Nuevo,2P,1.24516,2.252774
578,2016-01-01,A-0290,A-0290-2M - Campo Rincon Pacheco,2P,0.08511,0.523384
579,2016-01-01,A-0288,A-0288-2M - Campo Reynosa,2P,0.095107,0.906711
580,2016-01-01,A-0287,A-0287-2M - Campo Rasha,2P,0.894633,4.652924
581,2016-01-01,A-0286,A-0286-3M - Campo Rancho Nuevo,2P,3.54199,1.799847
582,2016-01-01,A-0285,A-0285-3M - Campo Rabel,2P,1.741885,9.059422
583,2016-01-01,A-0284,A-0284-4M - Campo Rabasa,2P,34.795434,37.397758
584,2016-01-01,A-0282,A-0282-3M - Campo Puerto Ceiba,2P,61.519542,32.814486
585,2016-01-01,A-0280,A-0280-5M - Campo Poza Rica,2P,61.647355,91.600845
586,2016-01-01,A-0278,A-0278-3M - Campo Pol,2P,6.519861,8.988091
587,2016-01-01,A-0275,A-0275-3M - Campo Platanal,2P,7.104181,8.254481
588,2016-01-01,A-0270,A-0270-2M - Campo Pesero,2P,1.56199,7.264705
589,2016-01-01,A-0269,A-0269-3M - Campo Perdiz,2P,4.352792,4.100973
590,2016-01-01,A-0267,A-0267 - Campo Patlache,2P,1.51314,7.17639
591,2016-01-01,A-0265,A-0265-3M - Campo Pascualito,2P,0.205556,0.976009
592,2016-01-01,A-0264,A-0264-4M - Campo Pareto,2P,5.739902,11.55247
593,2016-01-01,A-0263,A-0263-4M - Campo Paredon,2P,19.381753,31.756923
594,2016-01-01,A-0262,A-0262-2M - Campo Papantla,2P,0.453765,0.683887
595,2016-01-01,A-0261,A-0261-2M - Campo Papan,2P,5.613179,32.53655
596,2016-01-01,A-0259,A-0259-M - Campo Pandura,2P,1.819922,9.875466
597,2016-01-01,A-0255,A-0255-2M - Campo Palo Blanco,2P,106.328881,183.731222
598,2016-01-01,A-0254,A-0254-3M - Campo Palmito,2P,5.683235,31.139885
599,2016-01-01,A-0252,A-0252-2M - Campo Palangre,2P,4.875335,4.724462
600,2016-01-01,A-0250,A-0250-3M - Campo Pache,2P,14.275547,20.205834
601,2016-01-01,A-0249,A-0249-3M - Campo Oxiacaque,2P,52.126853,140.535408
602,2016-01-01,A-0247,A-0247-2M - Campo Orozco,2P,0.000835,0.003966
603,2016-01-01,A-0245,A-0245-4M - Campo Onel,2P,156.291583,170.179263
604,2016-01-01,A-0244,A-0244-M - Campo Ogarrio,2P,53.718226,82.080625
605,2016-01-01,A-0243,A-0243-2M - Campo Ocotepec,2P,0.766261,0.281465
606,2016-01-01,A-0242,A-0242-3M - Campo Och,2P,10.203359,11.694117
607,2016-01-01,A-0241,A-0241-2M - Campo Obertura,2P,0.326914,1.700257
608,2016-01-01,A-0240,A-0240-2M - Campo Oasis,2P,0.140682,0.668006
609,2016-01-01,A-0239,A-0239-2M - Campo Nuevo Progreso,2P,0.196347,0.173935
610,2016-01-01,A-0237,A-0237-3M - Campo Nohoch,2P,17.041137,5.869256
611,2016-01-01,A-0236,A-0236-4M - Campo Nispero,2P,11.594313,15.53694
612,2016-01-01,A-0235,AE-0235-3M - Campo Nelash,2P,10.199415,14.015299
613,2016-01-01,A-0234,A-0234-2M - Campo Nejo,2P,25.53668,116.004285
614,2016-01-01,A-0233,A-0233-2M - Campo Navegante,2P,0.0,0.0
615,2016-01-01,A-0232,A-0232-M - Campo Narvaez,2P,2.883578,15.257685
616,2016-01-01,A-0230,A-0230-2M - Campo Muspac,2P,2.68957,8.212481
617,2016-01-01,A-0229,A-0229-2M - Campo Muro,2P,0.140243,0.074002
618,2016-01-01,A-0228,A-0228-3M - Campo Mozutla,2P,0.536018,0.285532
619,2016-01-01,A-0227,A-0227-3M - Campo Moralillo,2P,0.748612,0.654127
620,2016-01-01,A-0226,A-0226-M - Campo Mora,2P,41.318245,94.953709
621,2016-01-01,A-0225,A-0225-3M - Campo Monterrey,2P,0.761088,3.513375
622,2016-01-01,A-0223,A-0223-3M - Campo Mojarrenas,2P,3.413458,17.583186
623,2016-01-01,A-0218,A-0218-2M - Campo Miralejos,2P,0.256974,1.482543
624,2016-01-01,A-0217,A-0217-3M - Campo Miquetla,2P,69.819603,134.123344
625,2016-01-01,A-0216,A-0216-3M - Campo Miahuapan,2P,2.634211,4.983612
626,2016-01-01,A-0215,A-0215-2M - Campo Mesa Cerrada,2P,0.342301,0.341126
627,2016-01-01,A-0211,A-0211-3M - Campo Mecayucan,2P,1.08763,4.600248
628,2016-01-01,A-0210,A-0210-4M - Campo May,2P,44.072178,161.407096
629,2016-01-01,A-0208,A-0208-3M - Campo Mata Pionche,2P,1.064445,4.441373
630,2016-01-01,A-0206,A-0206-2M - Campo Marsopa,2P,3.503784,0.890193
631,2016-01-01,A-0205,A-0205-4M - Campo Manik,2P,12.304266,8.190048
