bloque,nombre,regimen,estatus,plan_o_programa,periodo_de_asignacion,ano,actividad,unidad,planeado,ejercido
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2044,GASTOS OPERACION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2044,INVERSION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2045,GASTOS OPERACION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2045,INVERSION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2046,GASTOS OPERACION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2046,INVERSION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2047,GASTOS OPERACION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2047,INVERSION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2048,GASTOS OPERACION,MMUSD,,
AE-0024,AE-0024-4M - Okom - 07,Asignacion,Vigente,Extraccion,nan,2048,INVERSION,MMUSD,,
AE-0025,AE-0025-2M - Okom - 08,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0025,AE-0025-2M - Okom - 08,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0025,AE-0025-2M - Okom - 08,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0025,AE-0025-2M - Okom - 08,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0025,AE-0025-2M - Okom - 08,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0026,AE-0026-2M - Xulum-Ayin - 01,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0026,AE-0026-2M - Xulum-Ayin - 01,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0026,AE-0026-2M - Xulum-Ayin - 01,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0026,AE-0026-2M - Xulum-Ayin - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0026,AE-0026-2M - Xulum-Ayin - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0027,AE-0027-2M - Xulum-Ayin - 02,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0027,AE-0027-2M - Xulum-Ayin - 02,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0027,AE-0027-2M - Xulum-Ayin - 02,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0027,AE-0027-2M - Xulum-Ayin - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0027,AE-0027-2M - Xulum-Ayin - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0028,AE-0028-2M - Cotaxtla - 01,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0028,AE-0028-2M - Cotaxtla - 01,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0028,AE-0028-2M - Cotaxtla - 01,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0028,AE-0028-2M - Cotaxtla - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0028,AE-0028-2M - Cotaxtla - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0029,AE-0029-2M - Cotaxtla - 02,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0029,AE-0029-2M - Cotaxtla - 02,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0029,AE-0029-2M - Cotaxtla - 02,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0029,AE-0029-2M - Cotaxtla - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0029,AE-0029-2M - Cotaxtla - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0030,AE-0030-2M - Cotaxtla - 03,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0030,AE-0030-2M - Cotaxtla - 03,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0030,AE-0030-2M - Cotaxtla - 03,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0030,AE-0030-2M - Cotaxtla - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0030,AE-0030-2M - Cotaxtla - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0031,AE-0031-2M - Joachin - 01,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0031,AE-0031-2M - Joachin - 01,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0031,AE-0031-2M - Joachin - 01,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0031,AE-0031-2M - Joachin - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0031,AE-0031-2M - Joachin - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2018,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2018,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2019,GASTOS OPERACION,MMUSD,24.05148,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2019,INVERSION,MMUSD,450.27224,25.681408
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2020,GASTOS OPERACION,MMUSD,158.464189,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2020,INVERSION,MMUSD,1243.547968,270.964162
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,297.028408,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,1045.741456,241.284656
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,348.476452,0.435947
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,99.99653,411.122007
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,121.517489,1.654289
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,1121.234304,777.925332
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,207.053125,1.318464
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,1066.651329,570.677101
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,291.063272,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,843.309919,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,361.225918,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,635.430078,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,398.57579,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,375.811559,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,403.103047,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,262.679338,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,393.694225,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,238.074679,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,380.771858,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,227.534043,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,364.119425,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,228.990639,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,347.959085,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,245.288765,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,317.301681,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,88.202781,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,289.783663,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,103.339555,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2035,GASTOS OPERACION,MMUSD,264.017831,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2035,INVERSION,MMUSD,101.745185,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2036,GASTOS OPERACION,MMUSD,238.054995,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2036,INVERSION,MMUSD,111.695309,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2037,GASTOS OPERACION,MMUSD,200.104769,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2037,INVERSION,MMUSD,108.496704,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2038,GASTOS OPERACION,MMUSD,163.994972,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2038,INVERSION,MMUSD,110.602862,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2039,GASTOS OPERACION,MMUSD,145.275748,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2039,INVERSION,MMUSD,579.884568,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2040,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2040,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2041,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2041,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2042,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2042,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2043,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2043,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2044,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2044,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2045,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2045,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2046,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2046,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2047,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2047,INVERSION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2048,GASTOS OPERACION,MMUSD,,
AE-0032,AE-0032-6M - Joachin - 02,Asignacion,Vigente,Extraccion,nan,2048,INVERSION,MMUSD,,
AE-0033,AE-0033-3M - Joachin - 03,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0033,AE-0033-3M - Joachin - 03,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0033,AE-0033-3M - Joachin - 03,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0033,AE-0033-3M - Joachin - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0033,AE-0033-3M - Joachin - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0034,AE-0034-2M - Joachin - 04,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0034,AE-0034-2M - Joachin - 04,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0034,AE-0034-2M - Joachin - 04,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0034,AE-0034-2M - Joachin - 04,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0034,AE-0034-2M - Joachin - 04,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0035,AE-0035-2M - Joachin - 05,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0035,AE-0035-2M - Joachin - 05,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0035,AE-0035-2M - Joachin - 05,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0035,AE-0035-2M - Joachin - 05,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0035,AE-0035-2M - Joachin - 05,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0036,AE-0036-3M - Joachin - 06,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0036,AE-0036-3M - Joachin - 06,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0036,AE-0036-3M - Joachin - 06,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0036,AE-0036-3M - Joachin - 06,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0036,AE-0036-3M - Joachin - 06,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0037,AE-0037-2M - Joachin - 07,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0037,AE-0037-2M - Joachin - 07,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0037,AE-0037-2M - Joachin - 07,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0037,AE-0037-2M - Joachin - 07,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0037,AE-0037-2M - Joachin - 07,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0038,AE-0038-2M - Joachin - 08,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0038,AE-0038-2M - Joachin - 08,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0038,AE-0038-2M - Joachin - 08,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0038,AE-0038-2M - Joachin - 08,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0038,AE-0038-2M - Joachin - 08,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0039,AE-0039-2M - Tesechoacan - 01,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0039,AE-0039-2M - Tesechoacan - 01,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0039,AE-0039-2M - Tesechoacan - 01,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0039,AE-0039-2M - Tesechoacan - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0039,AE-0039-2M - Tesechoacan - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0040,AE-0040-2M - Tesechoacan - 02,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0040,AE-0040-2M - Tesechoacan - 02,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0040,AE-0040-2M - Tesechoacan - 02,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0040,AE-0040-2M - Tesechoacan - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0040,AE-0040-2M - Tesechoacan - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0041,AE-0041-M - Tesechoacan - 03,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0041,AE-0041-M - Tesechoacan - 03,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0041,AE-0041-M - Tesechoacan - 03,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0041,AE-0041-M - Tesechoacan - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0041,AE-0041-M - Tesechoacan - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0042,AE-0042-5M - Agua Dulce - 01,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0042,AE-0042-5M - Agua Dulce - 01,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0042,AE-0042-5M - Agua Dulce - 01,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0042,AE-0042-5M - Agua Dulce - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0042,AE-0042-5M - Agua Dulce - 01,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0043,AE-0043-4M - Agua Dulce - 02,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0043,AE-0043-4M - Agua Dulce - 02,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0043,AE-0043-4M - Agua Dulce - 02,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0043,AE-0043-4M - Agua Dulce - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0043,AE-0043-4M - Agua Dulce - 02,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0044,AE-0044-5M - Agua Dulce - 03,Asignacion,No vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0044,AE-0044-5M - Agua Dulce - 03,Asignacion,No vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0044,AE-0044-5M - Agua Dulce - 03,Asignacion,No vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0044,AE-0044-5M - Agua Dulce - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0044,AE-0044-5M - Agua Dulce - 03,Asignacion,No vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Exploracion,Inicial,2015,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Exploracion,Inicial,2016,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Exploracion,Inicial,2017,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Exploracion,Primer Adicional,2018,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Exploracion,Primer Adicional,2019,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2021,GASTOS OPERACION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2021,INVERSION,MMUSD,,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2022,GASTOS OPERACION,MMUSD,51.182004,0.013026
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2022,INVERSION,MMUSD,37.079167,167.02789
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2023,GASTOS OPERACION,MMUSD,660.963845,11.434514
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2023,INVERSION,MMUSD,415.741503,1343.800873
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2024,GASTOS OPERACION,MMUSD,359.360757,9.176001
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2024,INVERSION,MMUSD,231.534063,771.389226
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2025,GASTOS OPERACION,MMUSD,174.547274,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2025,INVERSION,MMUSD,64.004648,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2026,GASTOS OPERACION,MMUSD,131.496511,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2026,INVERSION,MMUSD,75.833343,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2027,GASTOS OPERACION,MMUSD,102.580169,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2027,INVERSION,MMUSD,94.47163,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2028,GASTOS OPERACION,MMUSD,90.718902,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2028,INVERSION,MMUSD,88.664871,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2029,GASTOS OPERACION,MMUSD,74.665674,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2029,INVERSION,MMUSD,76.218289,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2030,GASTOS OPERACION,MMUSD,60.736557,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2030,INVERSION,MMUSD,54.60506,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2031,GASTOS OPERACION,MMUSD,50.938205,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2031,INVERSION,MMUSD,47.2141,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2032,GASTOS OPERACION,MMUSD,48.205089,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2032,INVERSION,MMUSD,37.122597,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2033,GASTOS OPERACION,MMUSD,46.368207,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2033,INVERSION,MMUSD,35.132723,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2034,GASTOS OPERACION,MMUSD,43.385174,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2034,INVERSION,MMUSD,33.065806,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2035,GASTOS OPERACION,MMUSD,42.565139,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2035,INVERSION,MMUSD,31.330643,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2036,GASTOS OPERACION,MMUSD,38.547884,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2036,INVERSION,MMUSD,31.387891,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2037,GASTOS OPERACION,MMUSD,36.64487,
AE-0045,AE-0045-8M - Agua Dulce - 04,Asignacion,Vigente,Extraccion,nan,2037,INVERSION,MMUSD,28.394197,
