bloque,nombre,periodo,petroleo_mmb,gas_natural_sin_nitrogeno_mmpcd,gas_natural_mmpcd,condensado_mbd,agua_mbd,agua,pozos_productores_gas,pozos_productores_petroleo,pozos_productores_condensado
AR-0479,AR-0479-M - Campo Calabaza,2017-01-01,,2.33702,2.375262,,0.012196,25,25.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-12-01,,3.364258,3.419309,,0.020206,25,25.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-11-01,,3.281158,3.334849,,0.018798,25,25.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-10-01,,2.772228,2.817592,,0.013689,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-09-01,,2.661327,2.704875,,0.013195,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-08-01,,3.003713,3.052864,,0.015385,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-07-01,,3.276815,3.330435,,0.015554,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-06-01,,2.838419,2.884866,,0.014292,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-05-01,,2.600154,2.642701,,0.013412,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-04-01,,2.161604,2.196975,,0.010519,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-03-01,,2.633074,2.67616,,0.012546,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-02-01,,4.076611,4.143319,,0.020567,26,26.0,,
AR-0479,AR-0479-M - Campo Calabaza,2016-01-01,,3.412039,3.467872,,0.015087,26,26.0,,
AR-0480,AR-0480 - Campo Carlos,2017-12-01,,0.505533,0.51188,,0.011701,20,20.0,,
AR-0480,AR-0480 - Campo Carlos,2017-11-01,,2.183931,2.211351,,0.050285,20,20.0,,
AR-0480,AR-0480 - Campo Carlos,2017-10-01,,2.393025,2.423071,,0.047533,20,20.0,,
AR-0480,AR-0480 - Campo Carlos,2017-09-01,,3.101342,3.140281,,0.032219,18,18.0,,
AR-0480,AR-0480 - Campo Carlos,2017-08-01,,2.168017,2.195238,,0.019886,18,18.0,,
AR-0480,AR-0480 - Campo Carlos,2017-07-01,,1.777984,1.800308,,,15,15.0,,
AR-0480,AR-0480 - Campo Carlos,2017-06-01,,1.769442,1.791658,,,15,15.0,,
AR-0480,AR-0480 - Campo Carlos,2017-05-01,,1.916107,1.940165,,,15,15.0,,
AR-0480,AR-0480 - Campo Carlos,2017-04-01,,2.03211,2.057625,,0.019606,15,15.0,,
AR-0480,AR-0480 - Campo Carlos,2017-03-01,,1.223501,1.238863,,0.01851,16,16.0,,
AR-0480,AR-0480 - Campo Carlos,2017-02-01,,2.249925,2.278175,,0.053593,16,16.0,,
AR-0480,AR-0480 - Campo Carlos,2017-01-01,,1.24447,1.265219,,0.030868,16,16.0,,
AR-0480,AR-0480 - Campo Carlos,2016-12-01,,1.625597,1.652702,,0.037117,16,16.0,,
AR-0480,AR-0480 - Campo Carlos,2016-11-01,,1.664302,1.692052,,0.027276,18,18.0,,
AR-0480,AR-0480 - Campo Carlos,2016-10-01,,1.661905,1.689615,,0.032397,18,18.0,,
AR-0480,AR-0480 - Campo Carlos,2016-09-01,,1.97161,2.004483,,0.039257,18,18.0,,
AR-0480,AR-0480 - Campo Carlos,2016-08-01,,2.853279,2.900853,,0.054859,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-07-01,,4.025628,4.092749,,0.085478,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-06-01,,2.770583,2.816778,,0.055883,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-05-01,,2.47628,2.517568,,0.050767,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-04-01,,3.615072,3.675347,,0.067801,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-03-01,,3.034646,3.085244,,0.059024,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-02-01,,1.660689,1.688379,,0.031475,19,19.0,,
AR-0480,AR-0480 - Campo Carlos,2016-01-01,,1.608864,1.635689,,0.030264,19,19.0,,
AR-0481,AR-0481 - Campo Primavera,2016-05-01,,0.258826,0.260625,,0.000476,8,8.0,,
AR-0481,AR-0481 - Campo Primavera,2016-04-01,,0.747271,0.752463,,0.00082,8,8.0,,
AR-0481,AR-0481 - Campo Primavera,2016-03-01,,0.711377,0.716319,,0.000833,8,8.0,,
AR-0481,AR-0481 - Campo Primavera,2016-02-01,,0.778214,0.783621,,0.001012,8,8.0,,
AR-0481,AR-0481 - Campo Primavera,2016-01-01,,0.87278,0.878844,,0.001092,8,8.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-12-01,,0.352145,0.357036,,0.001802,12,12.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-11-01,,1.493757,1.508388,,0.011547,13,13.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-10-01,,1.493424,1.508052,,0.012723,13,13.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-09-01,,1.933178,1.97062,,0.010191,13,13.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-08-01,,1.456736,1.48495,,0.005305,13,13.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-07-01,,1.116777,1.138407,,,10,10.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-06-01,,1.48866,1.517492,,,11,11.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-05-01,,1.925945,1.963247,,,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-04-01,,2.877467,2.933197,,0.015608,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-03-01,,1.724673,1.758076,,0.008537,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-02-01,,3.55916,3.628093,,0.018185,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2017-01-01,,2.393964,2.446565,,0.012023,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-12-01,,2.807928,2.869625,,0.013095,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-11-01,,1.916939,1.959059,,0.006952,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-10-01,,2.131051,2.177875,,0.007827,14,14.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-09-01,,1.561657,1.595971,,0.006914,16,16.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-08-01,,1.674303,1.711092,,0.007682,15,15.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-07-01,,2.574738,2.629231,,0.011295,18,18.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-06-01,,2.432418,2.483412,,0.011752,19,19.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-05-01,,3.082145,3.146931,,0.014735,22,22.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-04-01,,2.934929,2.999416,,0.012244,19,19.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-03-01,,2.460724,2.514792,,0.00787,19,19.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-02-01,,2.922833,2.987054,,0.010506,19,19.0,,
AR-0482,AR-0482 - Campo Picadillo,2016-01-01,,2.559014,2.615241,,0.008831,19,19.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-12-01,,0.224658,0.226973,,0.000731,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-11-01,,0.340252,0.343758,,0.003021,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-10-01,,0.324166,0.327506,,0.003148,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-09-01,,0.358679,0.362376,,0.002865,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-08-01,,0.385391,0.392326,,0.002703,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-07-01,,0.42381,0.431043,,,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-06-01,,0.461374,0.469966,,,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-05-01,,0.406543,0.413595,,,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-04-01,,0.499411,0.508192,,0.003173,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-03-01,,0.500698,0.508982,,0.003035,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-02-01,,0.46881,0.476764,,0.002001,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2017-01-01,,0.493174,0.500059,,0.002153,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-12-01,,0.547068,0.55495,,0.002241,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-11-01,,0.649737,0.660572,,0.001998,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-10-01,,0.631412,0.641274,,0.002133,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-09-01,,0.552169,0.560801,,0.00248,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-08-01,,0.471052,0.478403,,0.002995,3,3.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-07-01,,0.276866,0.278453,,0.003344,2,2.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-06-01,,0.443408,0.44595,,0.004866,2,2.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-05-01,,0.607067,0.610547,,0.007996,2,2.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-04-01,,0.529764,0.532801,,0.005922,2,2.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-03-01,,0.429979,0.432444,,0.006693,2,2.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-02-01,,0.218923,0.220178,,0.001852,2,2.0,,
AR-0483,AR-0483 - Campo Chalupa,2016-01-01,,0.206093,0.207274,,0.001152,2,2.0,,
AR-0484,AR-0484-M - Campo Lobo,2018-05-01,,0.014482,0.014662,,,3,3.0,,
AR-0484,AR-0484-M - Campo Lobo,2018-04-01,,0.094658,0.095837,,0.005455,3,3.0,,
AR-0484,AR-0484-M - Campo Lobo,2018-03-01,,0.118248,0.11972,,0.003976,3,3.0,,
AR-0484,AR-0484-M - Campo Lobo,2018-02-01,,0.14055,0.142301,,0.001649,5,5.0,,
AR-0484,AR-0484-M - Campo Lobo,2018-01-01,,0.178092,0.18031,,0.001343,5,5.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-12-01,,0.171335,0.173469,,0.000549,5,5.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-11-01,,0.179339,0.181572,,0.000836,5,5.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-10-01,,0.218821,0.221546,,0.001279,7,7.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-09-01,,0.20945,0.212058,,0.002278,6,6.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-08-01,,0.282251,0.285766,,0.002183,6,6.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-07-01,,0.288245,0.291835,,,6,6.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-06-01,,0.471402,0.477272,,,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-05-01,,0.3749,0.379569,,,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-04-01,,0.294953,0.298626,,0.00405,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-03-01,,0.468738,0.474575,,0.005864,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-02-01,,0.422481,0.427743,,0.004231,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2017-01-01,,0.389583,0.394875,,0.003163,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-12-01,,0.35445,0.35926400000000003,,0.00395,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-11-01,,0.293018,0.296998,,0.003099,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-10-01,,0.30717,0.311342,,0.002617,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-09-01,,0.330844,0.335337,,0.002801,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-08-01,,0.408062,0.413604,,0.003288,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-07-01,,0.428412,0.434402,,0.003157,9,9.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-06-01,,0.524146,0.531462,,0.004263,9,9.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-05-01,,0.522643,0.529963,,0.004361,9,9.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-04-01,,0.394632,0.399992,,0.002728,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-03-01,,0.425208,0.430984,,0.002971,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-02-01,,0.528899,0.536083,,0.003479,8,8.0,,
AR-0484,AR-0484-M - Campo Lobo,2016-01-01,,0.457648,0.463863,,0.003004,8,8.0,,
AR-0485,AR-0485 - Campo Pame,2017-12-01,,0.191249,0.201463,,0.000758,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-11-01,,0.960924,1.012245,,0.004029,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-10-01,,0.952213,1.003069,,0.004034,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-09-01,,0.899473,0.947512,,0.00289,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-08-01,,0.842193,0.887173,,0.002538,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-07-01,,0.86888,0.915285,,,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-06-01,,0.898429,0.946412,,,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-05-01,,0.831515,0.875925,,,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-04-01,,1.107993,1.167169,,0.003448,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-03-01,,0.816796,0.860419,,0.002544,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-02-01,,0.818807,0.862538,,0.002431,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2017-01-01,,0.712564,0.749279,,0.002106,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-12-01,,0.789018,0.829672,,0.00231,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-11-01,,0.738204,0.77624,,0.002048,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-10-01,,0.625076,0.657283,,0.001732,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-09-01,,0.731608,0.769303,,0.002025,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-08-01,,0.703751,0.740012,,0.001941,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-07-01,,0.689833,0.725377,,0.001904,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-06-01,,0.852673,0.896607,,0.002444,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-05-01,,0.91595,0.963144,,0.002552,1,1.0,,
AR-0485,AR-0485 - Campo Pame,2016-04-01,,0.695852,0.731706,,0.001765,2,2.0,,
AR-0485,AR-0485 - Campo Pame,2016-03-01,,0.725962,0.763367,,0.001851,2,2.0,,
AR-0485,AR-0485 - Campo Pame,2016-02-01,,0.771472,0.811222,,0.001763,2,2.0,,
AR-0485,AR-0485 - Campo Pame,2016-01-01,,0.758527,0.79761,,0.001835,2,2.0,,
AR-0486,AR-0486 - Campo Patriota,2017-12-01,,0.051943,0.052526,,0.000826,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-11-01,,0.258293,0.261192,,0.004443,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-10-01,,0.277967,0.281087,,0.005576,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-09-01,,0.235988,0.238637,,0.003231,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-08-01,,0.22857,0.231135,,0.002754,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-07-01,,0.232483,0.235092,,,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-06-01,,0.231424,0.234022,,,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-05-01,,0.229746,0.232324,,,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-04-01,,0.214451,0.216858,,0.002634,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-03-01,,0.210479,0.212841,,0.002704,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-02-01,,0.213283,0.215677,,0.003466,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2017-01-01,,0.196722,0.198169,,0.003151,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-12-01,,0.204717,0.206222,,0.003191,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-11-01,,0.192917,0.194336,,0.002922,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-10-01,,0.201319,0.202799,,0.002782,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-09-01,,0.206638,0.208157,,0.003361,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-08-01,,0.895949,0.902538,,0.003793,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-07-01,,0.628051,0.63267,,0.003757,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-06-01,,0.241954,0.243733,,0.004367,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-05-01,,0.203411,0.204907,,0.003903,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-04-01,,0.16924,0.170484,,0.002955,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-03-01,,0.234583,0.236308,,0.004947,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-02-01,,0.309158,0.311432,,0.006016,3,3.0,,
AR-0486,AR-0486 - Campo Patriota,2016-01-01,,0.504352,0.508061,,0.004688,3,3.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-12-01,,0.125358,0.126542,,0.007604,9,9.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-11-01,,0.699678,0.706295,,0.036059,9,9.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-10-01,,0.768737,0.775996,,0.036069,9,9.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-09-01,,0.738951,0.745939,,0.027448,9,9.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-08-01,,0.703142,0.709791,,0.025017,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-07-01,,0.574632,0.580067,,,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-06-01,,0.858682,0.866802,,,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-05-01,,0.84804,0.856059,,,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-04-01,,0.911911,0.920534,,0.030339,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-03-01,,1.015284,1.024885,,0.033739,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-02-01,,0.981399,0.99068,,0.032927,10,10.0,,
AR-0488,AR-0488 - Campo Ecatl,2017-01-01,,1.053216,1.059148,,0.034473,11,11.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-12-01,,1.186439,1.193121,,0.045468,11,11.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-11-01,,1.148904,1.155374,,0.038395,11,11.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-10-01,,1.110118,1.11637,,0.033641,11,11.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-09-01,,1.393976,1.401826,,0.045063,12,12.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-08-01,,1.467336,1.475599,,0.053459,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-07-01,,1.350492,1.358098,,0.051601,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-06-01,,1.395192,1.403049,,0.058334,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-05-01,,1.353865,1.361489,,0.056078,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-04-01,,1.316188,1.3236,,0.053534,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-03-01,,1.315008,1.322413,,0.047252,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-02-01,,1.35508,1.362712,,0.046904,13,13.0,,
AR-0488,AR-0488 - Campo Ecatl,2016-01-01,,1.579736,1.588633,,0.05403,13,13.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-12-01,,0.143274,0.145752,,0.00087,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-11-01,,0.79974,0.81357,,0.004127,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-10-01,,0.878657,0.893853,,0.004128,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-09-01,,0.766775,0.780035,,0.003088,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-08-01,,0.778268,0.791728,,0.002485,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-07-01,,0.616202,0.626858,,,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-06-01,,0.832233,0.846626,,,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-05-01,,0.777121,0.790561,,,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-04-01,,0.897184,0.912699,,0.002921,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-03-01,,0.985088,1.002124,,0.003209,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-02-01,,0.941246,0.957524,,0.002923,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2017-01-01,,0.940131,0.953383,,0.002902,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-12-01,,1.001828,1.015949,,0.003064,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-11-01,,0.909826,0.922651,,0.002637,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-10-01,,0.826943,0.8386,,0.002394,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-09-01,,0.732373,0.742696,,0.002102,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-08-01,,0.560262,0.56816,,0.001662,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-07-01,,0.804997,0.816345,,0.002528,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-06-01,,0.835778,0.847559,,0.002978,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-05-01,,0.884638,0.897108,,0.002826,3,3.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-04-01,,0.994902,1.008926,,0.003864,4,4.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-03-01,,1.222456,1.239688,,0.004498,4,4.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-02-01,,1.094302,1.109727,,0.003881,4,4.0,,
AR-0490,AR-0490 - Campo Granaditas,2016-01-01,,1.434923,1.45515,,0.0047,4,4.0,,
AR-0491,AR-0491 - Campo Fosil,2017-12-01,,0.086735,0.087523,,0.001758,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-11-01,,0.484134,0.48853,,0.008336,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-10-01,,0.531913,0.536744,,0.008338,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-09-01,,0.464509,0.468727,,0.006264,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-08-01,,0.422283,0.425537,,0.005911,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-07-01,,0.368657,0.371529,,,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-06-01,,0.478133,0.481922,,,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-05-01,,0.451079,0.454659,,,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-04-01,,0.505681,0.509677,,0.007272,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-03-01,,0.508663,0.512628,,0.007678,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-02-01,,0.507663,0.511648,,0.007235,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2017-01-01,,0.488046,0.490936,,0.006892,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-12-01,,0.562013,0.565357,,0.007471,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-11-01,,0.500867,0.503895,,0.006002,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-10-01,,0.574748,0.578236,,0.005777,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-09-01,,0.528093,0.531276,,0.007732,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-08-01,,0.524471,0.52761,,0.00764,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-07-01,,0.682255,0.686365,,0.009737,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-06-01,,0.571678,0.57513,,0.008824,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-05-01,,0.529849,0.533035,,0.009444,5,5.0,,
AR-0491,AR-0491 - Campo Fosil,2016-04-01,,0.364771,0.367046,,0.004364,4,4.0,,
AR-0491,AR-0491 - Campo Fosil,2016-03-01,,0.31028,0.312216,,0.003428,4,4.0,,
AR-0491,AR-0491 - Campo Fosil,2016-02-01,,0.38661,0.389022,,0.004204,4,4.0,,
AR-0491,AR-0491 - Campo Fosil,2016-01-01,,0.336803,0.338904,,0.004047,4,4.0,,
AR-0492,AR-0492 - Campo Casta,2017-12-01,,0.066601,0.068477,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-11-01,,0.240697,0.247478,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-10-01,,0.200329,0.205973,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-09-01,,0.212554,0.218542,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-08-01,,0.246568,0.253514,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-07-01,,0.246851,0.253806,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-06-01,,0.248028,0.255015,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-05-01,,0.237844,0.244544,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-04-01,,0.248039,0.255027,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-03-01,,0.232582,0.239134,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-02-01,,0.277367,0.285181,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2017-01-01,,0.242111,0.248727,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-12-01,,0.274887,0.282399,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-11-01,,0.246127,0.252853,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-10-01,,0.182498,0.187485,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-09-01,,0.206743,0.212392,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-08-01,,0.264095,0.271312,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-07-01,,0.233331,0.239708,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-06-01,,0.340676,0.349986,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-05-01,,0.335916,0.345096,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-04-01,,0.302559,0.310827,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-03-01,,0.342797,0.352165,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-02-01,,0.338694,0.34795,,,1,1.0,,
AR-0492,AR-0492 - Campo Casta,2016-01-01,,0.303591,0.311887,,,1,1.0,,
AR-0493,AR-0493 - Campo Ita,2016-04-01,,0.149999,0.150798,,0.003589,1,1.0,,
